1: credit：WindSeedClientNotify#7094
50011411: Weapon_Sword_Metal
50011412: Weapon_Sword_Metal
50011413: Weapon_Sword_Metal
50011414: Weapon_Sword_Metal
50011415: Weapon_Sword_Metal
50011416: Weapon_Sword_Metal
50011419: Weapon_Sword_Metal
50011420: Weapon_Sword_Metal
50011421: Weapon_Sword_Metal
50011501: 风鹰剑
50011502: 天空之刃
50011503: 流浪的田园诗
50011504: 昆吾无名
50011505: 磐岩结绿
50011506: 凭虚
50011507: 北风的早成
50011508: Weapon_Sword_Metal
50011509: Weapon_Sword_Metal
50011510: Weapon_Sword_Metal
50012101: 训练大剑
50012201: 佣兵重剑
50012301: 铁影阔剑
50012302: 沐浴龙血的剑
50012303: 白铁大剑
50012304: 石英大剑
50012305: 以理服人
50012306: 飞天大御剑
50012401: 西风大剑
50012402: 钟剑
50012403: 祭礼大剑
50012404: 宗室大剑
50012405: 雨裁
50012406: 试作古华
50012407: 白影剑
50012408: 黑岩斩刀
50012409: 螭骨剑
50012410: 千岩古剑
50012411: Weapon_Claymore_Metal
50012412: Weapon_Claymore_Metal
50012414: Weapon_Claymore_Metal
50012416: Weapon_Claymore_Metal
50012501: 天空之傲
50012502: 狼的末路
50012503: 革新的讽刺诗
50012504: 昆吾蛰剑
50012505: 砥厄鱼
50012506: 异史
50012508: Weapon_Claymore_Metal
50012509: Weapon_Claymore_Metal
50012510: Weapon_Claymore_Metal
50013101: 新手长枪
50013201: 铁尖枪
50013301: 白缨枪
50013302: 钺矛
50013303: 黑缨枪
50013304: Weapon_Pole_Metal
50013401: 匣里灭辰
50013402: 试作星镰
50013403: 流月针
50013404: 黑岩刺枪
50013405: 决斗之枪
50013406: 千岩长枪
50013407: 西风长枪
50013408: Weapon_Pole_Metal
50013409: Weapon_Pole_Metal
50013414: Weapon_Pole_Metal
50013415: Weapon_Pole_Metal
50013416: Weapon_Pole_Metal
50013501: Weapon_Pole_Metal
50013502: 天空之脊
50013503: Weapon_Pole_Metal
50013504: 昆吾断虹
50013505: 和璞鸢
50013506: 弑主
50013507: Weapon_Pole_Metal
50013509: Weapon_Pole_Metal
50014101: 学徒笔记
50014201: 口袋魔导书
50014301: 魔导绪论
50014302: 讨龙英杰谭
50014303: 异世界行记
50014304: 翡玉法球
50014305: 甲级宝珏
50014306: 琥珀玥
50014401: 西风秘典
50014402: 流浪乐章
50014403: 祭礼残章
50014404: 宗室秘法录
50014405: 匣里日月
50014406: 试作金珀
50014407: 万国诸海图谱
50014408: 黑岩绯玉
50014409: 昭心
50014410: 暗巷的酒与诗
50014411: Catalyst_Ball
50014412: Catalyst_Ball
50014413: Catalyst_Book
50014414: Catalyst_Ball
50014415: Catalyst_Ball
50014501: 天空之卷
50014502: 四风原典
50014503: 散佚的叙事诗
50014504: 昆吾落星
50014505: 定土玉圭
50014506: 光天琉璃
50014508: Catalyst_Book
50014509: Catalyst_Ball
50015101: 猎弓
50015201: 历练的猎弓
50015301: 鸦羽弓
50015302: 神射手之誓
50015303: 反曲弓
50015304: 弹弓
50015305: 信使
50015306: 黑檀弓
50015401: 西风猎弓
50015402: 绝弦
50015403: 祭礼弓
50015404: 宗室长弓
50015405: 弓藏
50015406: 试作澹月
50015407: 钢轮弓
50015408: 黑岩战弓
50015409: 狐目之弓
50015410: 暗巷猎手
50015411: Weapon_Bow_Metal
50015412: Weapon_Bow_Metal
50015413: Weapon_Bow_Metal
50015414: Weapon_Bow_Metal
50015415: Weapon_Bow_Metal
50015416: Weapon_Bow_Metal
50015501: 天空之翼
50015502: 阿莫斯之弓
50015503: 安详的叹挽诗
50015504: 昆吾坠龙
50015505: 悬黎千钧
50015506: 破镜
50015507: Weapon_Bow_Metal
50015508: Weapon_Bow_Metal
50015509: Weapon_Bow_Metal
50020010: Fishing_Rod_Normal_01
50020011: Fishing_Rod_Normal_01
50020012: Fishing_Rod_Normal_01
50020013: Fishing_Rod_Normal_01
50020014: Fishing_Rod_Normal_01
50100001: SubEquip_Feiyan_Steelyard
70000001: Grass01
70000002: Water01
70000003: Tree01
70000004: Bush01
70000005: Bush02
70000006: Foxtail_Grass01
70000007: Foxtail_Grass02
70000008: Bush_Yellow
70000009: Storm_Lightning
70000010: Bush_NoFire01
70000011: CustomTile
70000012: BroadLeaf01
70000013: Tree01
70010001: null
70010002: null
70010003: null
70010004: null
70010005: null
70010006: LocalTrigger
70020001: 蒙德城天气
70020002: 风魔龙天气
70020003: 蒙德一阶段天气
70110001: 蒙德神像
70110002: 传送石碑
70110003: 空中传送门
70110004: 璃月神像
70110005: 空中传送门X90度
70110006: 稻妻神像
70110007: 须弥神像
70110008: 倒立的传送锚点
70120001: 蒙德地城入口01
70120002: 蒙德地城入口02
70120003: 地城复活点
70120004: 地城退出点
70120005: 风龙地城入口
70120006: 临时地城入口
70120007: 临时地城入口（3D）
70120008: SceneObj_Resident_DungeonEntry_MengDe03
70120009: SceneObj_Resident_DungeonEntry_MakotoTorii
70130001: 风车
70130002: 风车02
70130003: 风车03
70130004: null
70130005: null
70130006: null
70130007: null
70130008: null
70200011: HealingBarrel
70210001: 粗糙的宝箱
70210002: 普通的宝箱
70210003: 精致的宝箱
70210004: 珍贵的宝箱
70210005: 华丽的宝箱
70210006: 精致的宝箱
70210007: FM-测试宝箱
70210008: 跌落宝箱测试
70210011: 粗糙的宝箱
70210012: 粗糙的宝箱
70210013: 粗糙的宝箱
70210014: 粗糙的宝箱
70210021: 普通的宝箱
70210022: 普通的宝箱
70210023: 普通的宝箱
70210024: 普通的宝箱
70210031: 精致的宝箱
70210032: 精致的宝箱
70210033: 精致的宝箱
70210034: 精致的宝箱
70210041: 珍贵的宝箱
70210042: 珍贵的宝箱
70210043: 珍贵的宝箱
70210044: 珍贵的宝箱
70210051: 华丽的宝箱
70210052: 华丽的宝箱
70210053: 华丽的宝箱
70210054: 华丽的宝箱
70210055: 土元素峭壁符文
70210056: 跟随宝箱
70210057: 水元素峭壁符文
70210058: 火元素峭壁符文
70210059: 风元素峭壁符文
70210060: 雷元素峭壁符文
70210061: 草元素峭壁符文
70210062: 冰元素峭壁符文
70210063: 普通的宝箱
70210101: 调查
70210102: 调查
70210103: 驱散迷雾
70210104: 调查
70210105: 调查
70210106: 激活地脉之花
70210107: 调查
70210108: 调查
70210109: 激活藏金之花
70210110: 激活神铸之花
70210111: SceneObj_Chest_Flora
70210112: SceneObj_Area_Common_Property_Prop_ElementSmokeFormal_01
70210113: SceneObj_Chest_Hero
70210114: SceneObj_Chest_Hero_02
70210115: SceneObj_Chest_Default_Lv4
70210116: SceneObj_Chest_Locked_Lv5
70210117: SceneObj_Area_Dq_Property_Prop_ElectricMist_01
70210118: SceneObj_Chest_Default_Lv1
70210119: SceneObj_Chest_Default_Lv1
70210120: SceneObj_Chest_Locked_Lv1
70210121: SceneObj_Chest_Default_Lv2
70210122: SceneObj_Chest_Locked_Lv2
70210123: SceneObj_Chest_Default_Lv4
70210124: SceneObj_Chest_Locked_Lv4
70210125: SceneObj_Chest_Default_Lv5
70210126: SceneObj_Chest_Locked_Lv5
70211001: 普通的宝箱
70211002: 普通的宝箱
70211011: 精致的宝箱
70211012: 精致的宝箱
70211021: 珍贵的宝箱
70211022: 珍贵的宝箱
70211031: 华丽的宝箱
70211032: 华丽的宝箱
70211101: 普通的宝箱
70211102: 普通的宝箱
70211103: 普通的宝箱
70211104: 普通的宝箱
70211111: 精致的宝箱
70211112: 精致的宝箱
70211121: 珍贵的宝箱
70211122: 珍贵的宝箱
70211123: 珍贵的宝箱
70211131: 华丽的宝箱
70211132: 华丽的宝箱
70211141: SceneObj_EssenceChest_Default_Lv1
70211142: SceneObj_EssenceChest_Locked_Lv1
70211143: SceneObj_EssenceChest_Default_Lv2
70211144: SceneObj_EssenceChest_Locked_Lv2
70211145: SceneObj_EssenceChest_Default_Lv4
70211146: SceneObj_EssenceChest_Locked_Lv4
70211147: SceneObj_EssenceChest_Default_Lv5
70211148: SceneObj_EssenceChest_Locked_Lv5
70211149: SceneObj_Area_Common_Property_Ani_Prop_MoonlitBox_01
70211150: SceneObj_Chest_Default_Lv4
70211151: SceneObj_Chest_Locked_Lv4
70211152: SceneObj_MichiaeMatsuri_Chest_01
70211153: SceneObj_MichiaeMatsuri_Chest_01
70211154: SceneObj_MichiaeMatsuri_Chest_01
70211155: SceneObj_MichiaeMatsuri_Chest_01
70211156: SceneObj_Chest_Locked_Lv1
70211157: SceneObj_Chest_Locked_Lv2
70211158: SceneObj_Chest_Locked_Lv4
70211159: SceneObj_Chest_Locked_Lv5
70211160: SceneObj_Chest_Default_Lv1
70211161: SceneObj_Chest_Default_Lv2
70211162: SceneObj_Chest_Default_Lv4
70211163: SceneObj_Chest_Default_Lv5
70211164: SceneObj_Area_Common_Property_Prop_MusicThornTreasurebox_01
70211165: SceneObj_Area_Common_Property_Prop_MusicThornTreasurebox_02
70211166: SceneObj_Chest_DefaultFollowMove_Lv1
70211167: SceneObj_Chest_DefaultFollowMove_Lv2
70216666: 曲线测试
70217001: 飞天大御剑
70217002: 黑缨枪
70217003: 温迪线的剑
70217004: SceneObj_Chest_Carlibur_Noire
70217005: SceneObj_Chest_Relic
70217006: SceneObj_Chest_TreasureMap
70217007: SceneObj_Area_Ljxs_Property_Prop_ChestClaymoreDragonfell_01
70217008: SceneObj_Chest_Hero_03
70217009: SceneObj_Tsurumi_Echoconch
70217010: SceneObj_Area_Dq_Property_Ani_Prop_TsurumiRunestone_02
70217011: SceneObj_Area_Dq_Property_Prop_ReginFeather_01
70217012: SceneObj_Area_Dq_Property_Ani_Prop_JunkChest_01
70217013: SceneObj_Area_Common_Property_Ani_Prop_BGM_01
70217014: SceneObj_Area_Common_Property_Ani_Prop_JunkChest_02
70217015: SceneObj_Chest_Relic02
70217016: SceneObj_Chest_Relic02
70217017: SceneObj_Chest_Relic02
70217018: SceneObj_Chest_Relic02
70217019: SceneObj_Chest_Relic02
70220001: 落叶堆
70220002: 落叶地毯
70220003: 小型荆棘墙
70220004: 爆炸果实
70220005: 炸药桶
70220006: 石柱
70220007: 石墙
70220008: 碎石堆
70220009: 石块
70220010: 水琥珀
70220011: 风琥珀
70220012: 风琥珀（未激活）
70220013: 丘丘人木箱
70220014: 丘丘人木桶
70220015: 草垛
70220016: 草垛02
70220017: 木柴堆
70220018: 石柱_不可攀爬
70220019: 石柱_不可攀爬_不可破坏
70220020: 大世界荆棘
70220021: 大世界碎石堆小
70220022: 石油
70220023: 落叶地毯02
70220024: 大世界碎石堆大
70220025: 干草地毯
70220026: 丘丘人木箱-小
70220027: 拦路小石堆
70220028: 钉耙陷阱
70220029: 火把谜题封印提示
70220030: 火把谜题封印阻挡
70220031: 火把谜题机关
70220032: 风车机关
70220033: 风车机关02
70220034: 琴线特殊炸药桶
70220035: 炸药桶
70220036: 蜘蛛网
70220037: SceneObj_Environment_CobWeb_Bullet
70220038: SceneObj_Environment_Rock_StonePileWorld02
70220039: SceneObj_Item_Default_Item
70220040: SceneObj_Item_Default_Item
70220041: SceneObj_Item_Default_Item
70220042: SceneObj_Gear_Other_TreasureMapDigPoint
70220043: SceneObj_CombatInteraction_BombBox02
70220044: SceneObj_CombatInteraction_BombBox02_Smoke
70220045: SceneObj_CombatInteraction_BombBox03
70220046: SceneObj_Area_Common_Property_Ani_Prop_IceSolidBulk_01
70220047: SceneObj_Area_Common_Property_Ani_Prop_IceSolidBulk_02
70220048: SceneObj_Area_Common_Property_Prop_HumanBox_01
70220049: SceneObj_Area_Common_Property_Prop_WaterBasin_01
70220050: SceneObj_Area_Common_Property_Prop_HumanJars_01
70220051: SceneObj_Area_Common_Property_Prop_HumanJars_02
70220052: SceneObj_Area_Common_Property_Prop_HumanJars_03
70220053: Bullet_IceSentryTurrets_Ice_Bullet
70220054: SceneObj_Gear_Combat_Shooter_Laser
70220055: SceneObj_CombatInteraction_PumpkinBomb_Ice
70220056: SceneObj_Environment_GrassMaterial_GrassStacks_SnowMountain
70220057: SceneObj_Environment_GrassMaterial_GrassStacks_SnowMountain
70220058: SceneObj_Environment_WoodenMaterial_WoodenObject_SnowMountain
70220059: SceneObj_Environment_WoodenMaterial_WoodenObject_SnowMountain
70220060: SceneObj_Environment_WoodenMaterial_WoodenObject_SnowMountain
70220061: SceneObj_Environment_CobWeb
70220062: SceneObj_Area_Common_Property_Prop_HumanJars_01
70220063: SceneObj_Area_Common_Property_Prop_HumanJars_02
70220064: SceneObj_Area_Common_Property_Prop_HumanJars_03
70220065: SceneObj_Environment_WoodenMaterial_WoodenObject
70220066: SceneObj_Environment_WoodenMaterial_WoodenObject
70220067: SceneObj_Environment_WoodenMaterial_WoodenObject
70220068: SceneObj_Area_Common_Property_Ani_Prop_FloatSignal_01
70220069: SceneObj_Gear_Other_TreasureMapDigPointV2
70220070: SceneObj_Level_Hf_Property_Prop_Byobu_01
70220071: SceneObj_Level_Hf_Property_Prop_Byobu_01
70220072: SceneObj_CombatInteraction_BombBox03_LostParadise
70220073: Bullet_IceSentryTurrets_Thunder_Bullet
70220074: SceneObj_Gear_Combat_Shooter_Laser_Elec_01
70220075: SceneObj_CombatInteraction_BombBox
70220076: SceneObj_Gear_Common_Property_Prop_JumpUp_01
70220077: SceneObj_Gear_Common_Property_Prop_ShieldPower_01
70220078: SceneObj_Gear_Common_Property_Prop_BreakableIce_01
70220079: SceneObj_Area_Ljxs_Property_Prop_LjxsCampMainDevice_01
70220080: SceneObj_Area_Ljxs_Property_Prop_LjxsCampBranchDevice_01
70220081: SceneObj_Area_Ljxs_Property_Prop_LjxsCampBranchDevice_01
70220082: SceneObj_Area_Ljxs_Property_Prop_LjxsCampBranchDevice_01
70220083: SceneObj_Stages_Property_Ani_Prop_SnowPile_02
70220084: SceneObj_Gear_Common_Property_Prop_DirectionSign_01
70220085: SceneObj_Gear_Common_Property_Prop_DirectionSign_02
70220086: SceneObj_Area_Ljxs_Property_Ani_Prop_TriathlonCoin_01
70220087: SceneObj_Gear_Common_Property_Prop_BreakableIce_02
70220088: SceneObj_Area_Common_Property_Ani_Prop_LargeFloatingIce_01
70220089: SceneObj_Area_Dq_Property_Prop_EnergyBall_01
70220090: SceneObj_Area_Dq_Property_Prop_EnergyBall_02
70220091: SceneObj_Area_Dq_Property_Prop_EnergyBall_03
70220092: SceneObj_Gear_Common_Property_Prop_ParkourStamina_01
70220093: SceneObj_Area_Ljxs_Property_Ani_Prop_TriathlonCoin_02
70220094: SceneObj_Gear_Common_Property_Prop_BreakableIceWithCoin_01
70220095: SceneObj_Gear_Common_Property_Prop_BreakableIceWithCoin_02
70220096: SceneObj_Area_Dq_Property_Prop_Pots_01
70220097: SceneObj_Area_Dq_Property_Prop_Pots_02
70220098: SceneObj_Area_Dq_Property_Prop_Pots_03
70220099: SceneObj_Area_Dq_Property_Prop_Pots_02
70220100: SceneObj_Area_Dq_Property_Ani_Prop_BrokenWall_01
70220101: SceneObj_Area_Dq_Property_Prop_DangerousPotion_01
70220102: SceneObj_Area_Dq_Property_Prop_DangerousPotion_02
70220106: SceneObj_Environment_GrassMaterial_LeafBlanket
70220110: SceneObj_Area_Hd_Property_Prop_Nitrogen_01
70220111: SceneObj_Area_Common_Property_Prop_NotePlant_02
70220112: SceneObj_Area_Common_Property_Prop_NotePlant_03
70220113: SceneObj_Area_Common_Property_Water_Waterplatform_01
70220114: SceneObj_Area_Hd_Property_Prop_ConstellationRune_09
70220115: SceneObj_Area_Hd_Property_Light_CrowMineLamp_01
70220116: SceneObj_Area_Hd_Property_Prop_ConstellationMask_01
70220117: SceneObj_Area_Common_Property_Stone_RuinStonePile_01
70220118: SceneObj_Area_Common_Property_Prop_TransferFlowerProUp_02
70220119: SceneObj_Area_Hd_Property_Prop_ConstellationActivity_01
70220123: SceneObj_Area_Hd_Property_Prop_ConstellationActivity_02
70220124: SceneObj_Amber_WindAmber_02
70220127: Default_Attract_BoatRaceNitrogen_Activity
70220129: SceneObj_Chest_Default_Fake_Lv2
70230001: SceneObj_Area_Common_Property_Decal_RuneMarker
70230002: SceneObj_Area_Common_Property_Decal_RuneMarker
70230003: SceneObj_Area_Common_Property_Decal_RuneMarker
70230004: SceneObj_Area_Common_Property_Decal_RuneMarker
70230005: SceneObj_Area_Common_Property_Decal_RuneMarker
70230006: SceneObj_Area_Common_Property_Decal_RuneMarker
70230007: SceneObj_Area_Common_Property_Decal_RuneMarker
70230008: SceneObj_Area_Common_Property_Decal_RuneMarker
70230009: SceneObj_Area_Common_Property_Decal_RuneMarker
70230010: SceneObj_Area_Common_Property_Decal_RuneMarker
70230011: SceneObj_Area_Common_Property_Decal_RuneMarker
70230012: SceneObj_Area_Common_Property_Decal_RuneMarker
70230013: SceneObj_Area_Common_Property_Decal_RuneMarker
70230014: SceneObj_Area_Common_Property_Decal_RuneMarker
70230015: SceneObj_Area_Common_Property_Decal_RuneMarker
70230016: SceneObj_Area_Common_Property_Decal_RuneMarker
70230017: SceneObj_Area_Common_Property_Decal_RuneMarker
70230018: SceneObj_Area_Common_Property_Decal_RuneMarker
70230019: SceneObj_Area_Common_Property_Decal_RuneMarker
70230020: SceneObj_Area_Common_Property_Decal_RuneMarker
70230021: SceneObj_Area_Common_Property_Decal_RuneMarker
70230022: SceneObj_Area_Common_Property_Decal_RuneMarker
70230023: SceneObj_Area_Common_Property_Decal_RuneMarker
70230024: SceneObj_Area_Common_Property_Decal_RuneMarker
70230025: SceneObj_Area_Common_Property_Decal_RuneMarker
70230026: SceneObj_Area_Common_Property_Decal_RuneMarker
70230027: SceneObj_Area_Common_Property_Decal_RuneMarker
70230028: SceneObj_Area_Common_Property_Decal_RuneMarker
70230029: SceneObj_Area_Common_Property_Decal_RuneMarker
70230030: SceneObj_Area_Common_Property_Decal_RuneMarker
70230031: SceneObj_Item_Default_Item
70230032: SceneObj_Item_Default_Item
70230033: SceneObj_Item_Default_Item
70230034: SceneObj_Item_Default_Item
70230035: SceneObj_Area_Common_Property_Prop_Rune_Rock
70230036: SceneObj_Area_Common_Property_Prop_Rune_Water
70230037: SceneObj_Area_Common_Property_Prop_Rune_Fire
70230038: SceneObj_Area_Common_Property_Prop_Rune_Wind
70230039: SceneObj_Area_Common_Property_Prop_Rune_Electric
70230040: SceneObj_Area_Common_Property_Prop_Rune_Grass
70230041: SceneObj_Area_Common_Property_Prop_Rune_Ice
70230042: SceneObj_Area_Common_Property_Decal_Rockdent_01
70230043: SceneObj_Area_Common_Property_Decal_Rockdent_02
70230044: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230045: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230046: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230047: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230048: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230049: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230050: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230051: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230052: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230053: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230054: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230055: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230056: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230057: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230058: SceneObj_Area_Dq_Property_Decal_TsurumiRunestone_01
70230059: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230060: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230061: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230062: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230063: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230064: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230065: SceneObj_Area_Dq_Property_Decal_TsurumiSigil_01
70230066: SceneObj_Area_Dq_Property_Decal_TsurumiRunestone_01
70230067: SceneObj_Area_Dq_Property_Decal_TsurumiRunestone_01
70230068: SceneObj_Area_Dq_Property_Decal_TsurumiRunestone_01
